"artistkey","artistid","latitude","longitude","location","name"
b6324f41409c49f4a4b7a34c9a4599fe,ARU4JBP1187B99263F,0.0,0.0,,Liquid Gang
"60ae0dfa2f744160cdeada7279da995a",AR95F611187B99CE1C,35.14968,-90.04892,"Memphis, TN",Anita Kerr
"922fe11cb31259b60932aaa3b90259fa",ARYCP7D1187B99516B,43.64856,-79.38533,"Toronto, Canada",Pat Travers
"5c29225f1e011869d47b432229517b11",ARQQARA1187FB3F2AB,39.41574,-77.41203,"Frederick, MD",Lester Bowie
"684c3f900d0f5bfbc08dc7cef6148490",ARWNGWU124207838D7,0.0,0.0,"London, England",Free
"31ebc34cd53d9270cd780b14b209362f",AR9YQN31187FB45B34,39.95227,-75.16237,"Philadelphia, PA",James Darren
"11c6f864e01288db39dc99ac6d2fc7fa",ARODFDS1187FB57348,0.0,0.0,"Niteroi, Brazil",Sergio Mendes / Black Eyed Peas
"878df4c1c184f592e4f15f99ed9de54e",AR5BBK81187B990027,0.0,0.0,,Matt Redman
"83e11ce8f3226c70c225eb5571b8100f",ARX2R5A1187FB5B85B,33.74831,-84.39111,"Joliet, IL &amp; Atlanta, GA",Ann Nesby
"44e1ac1c2fdafee129abf6e2a94940c2",ARX83ZF1187FB3B66A,0.0,0.0,,Helen Hobson
"5a7cd571d69e67b6ab9320198ec3491a",ARLBNAC1187FB47151,0.0,0.0,,Alex Gopher
b9924630ce1be233980192faa5854a93,ARWEPRZ1187FB4E2BB,40.71455,-74.00712,NY - New York City,Gabriela Anders
dad60aaa02b98e6445a5d8d243d5363d,ARANIJI11F4C83EFD2,0.0,0.0,,Toots & The Maytals
"2e399d9be9c06dcc1c070de8568f0728",ARD44H211C8A422686,0.0,0.0,,This Or The Apocalypse
"01223a2397e1132b9e9a09adda651823",ARNIFX51187FB418EA,0.0,0.0,,Xcultures
dbf7a461052ecf718a9031f0276bb239,ARWA8AH1187FB3FC84,51.50632,0.0,London,Hot Chip
"68252a0211be0b6a4dfa64380dd81a79",ARVUN5F1187FB4CCC7,0.0,0.0,"Kingston, Jamaica",Beenie Man Featuring Janet Jackson
cbde9a375e15be59265c4f986cbb03b8,ARQZOCL1241B9C85AF,0.0,0.0,,Nightswimmer
"1707807612d4b80be0de49501882bcfe",ARK82DC1187B9A1FEB,38.59264,-90.35591,"Webster Groves, MO",Gordon Jenkins
f10f7980c93407f8419d102fd0765b69,ARWPLGU1187B9A8255,0.0,0.0,,Alkonost
"7d2915d6df12bfad853b0ba3f19a8fb9",ARRV3LG1187B989905,0.0,0.0,,Ashtrax
"0021f48a730696afdd0311182fd315d3",ARV3BXR1187B991C82,0.0,0.0,,Oscar Castro-Neves
"75c7fc965f75aaf0d761eb4b00998147",AR6BIWA1187B9ABAE8,0.0,0.0,,Jack Orsen feat. Fumanschu_ Justus
"6f44ebdc4deaceb9bed5d7699ce69c54",ARVMFE61187B992463,0.0,0.0,,Darwin Hobbs
"99ee1cb967ac1cffc50515a40247383b",ARTDQRC1187FB4EFD4,0.0,0.0,"Los Angeles, CA",Black Eyed Peas / Les Nubians / Mos Def
"0926e6c12bcdc070341fc0b20abc8af2",ARWENXU12454A2DE56,0.0,0.0,,CoCo Lee
b9d8ad28269c42bf0a8615ed7078d9f3,ARN522Q1187FB42EE1,0.0,0.0,,John Van Tongeren
"12a12963570bd855d8a34ea9c0c1d125",ARTJ9GZ1187B9B46DE,41.88415,-87.63241,"Chicago, IL",Young-Holt Unlimited
"4dbe5af43fa564ed5e447124a39eaa95",ARDEDYX124549A41AF,0.0,0.0,,AUDIO.3
"83d3a4c0f29442f991b681526bc8b0b3",ARJPRV411A348EFE4B,0.0,0.0,,Rupa & the April Fishes
a3753517bdfdb0f4f4594c0e887eeb05,ARWWDSC1269FCD4D06,0.0,0.0,,Ministère des Affaires Populaires
"2a1591918c5eee5e27927ccd0638f109",ARHO1WI1187B98CB84,0.0,0.0,,Michael Card
ccc0c9058dde49ad0744bac5032a5434,AR6QQY41187B990574,56.46137,-2.96761,"Dundee, Scotland",Danny Wilson
e63cb00842a1edfa9d7d27b9ef0d446c,AROC6N61187FB40B14,0.0,0.0,,Steven Halpern
bd72e2de021ed40acb44b64f3cd449d9,ARCCNIT12802FDF57B,0.0,0.0,,Daan Junior
c72f3b1bea9c2e905a9ad75c4de6fccf,AR0I2BV1187FB3D89F,0.0,0.0,NORWAY,Enslavement Of Beauty
fd45e577bfa388d61981b484016bb4e9,ARJFBZ41187FB560A0,0.0,0.0,"New York, NY [The Bronx]",Black Sheep
c822db8d344ea8534dfa79a7fe7ddb3b,ARJ6WGW1187B9913EB,0.0,0.0,,Willie Barcena
d0cc4b22b6d7ae11d5eef668e6014d19,ARXPDRB1187B9AD0B1,41.88415,-87.63241,"Chicago, IL",Patti Smith
"72a1b63d159ba1bf0e09978ca273eb9c",AROP6331187FB398F7,0.0,0.0,,Festival
cc6a15f40fec541b0fb1d358bbd14c67,ARNHMFD1187FB3B3F6,40.72023,-73.24922,"Bayshore, Long Island, NY",LL Cool J
c5b0a664870ab2a0ae8338d48c20ba99,ARAZCWP129462A97F1,0.0,0.0,,Bob Marley & The Wailers
f6a9a92a46f06530fbf4a0de4a4adb88,ARSEUOO1187B999569,29.57535,-97.14306,"Moulton, TX",Adolph Hofner
fd9fe188e0d009fe9a869021e381eb3c,ARYXOV81187B99831D,0.0,0.0,,Seventh Day Slumber
a129e391af447db82b9dd5560b756ef4,ARZ33PH1187FB52F58,0.0,0.0,,Kat Deluna / Akon
"5e9d4ec6cf095015a64ab97fada8497d",ARE8RCR1187B996BF2,0.0,0.0,,BeauSoleil
"7a0a3429d1a01aaba77c43332354ad05",ARJ7KF01187B98D717,0.0,0.0,,Coldplay
"7c08550094e3f62ad1204f656d16a2f0",AR06M3F1187FB38BED,34.51042,-89.94049,"Rossville, Tennessee (Lived in Como, Mississippi)",Mississippi Fred McDowell
"6a26a68000b6445a8ad27c50ef10453e",AR26X1C1187B9B0A1B,0.0,0.0,"Friars Point, MS",Conway Twitty
d1aa88eb11377e7ae2a731e3a4e2b408,ARZEJOT126E2B406FD,0.0,0.0,,Monomonkey
d34161b1dc39309278597701249befe5,ARDNS031187B9924F0,32.67828,-83.22295,Georgia,Tim Wilson
"347888aadd55d1d89b8bb916b6e36d7a",ARNMHWR11F4C83B384,43.87165,-72.45165,Vermont,Kingston Trio
"855b8d26f0125189dac1961b054df60e",AR2J2WF1187FB46271,54.48303,-3.53444,"Egremont, Cumbria, England",Francis Dunnery
"97083ab9749bdaa5255a2b4424f22e99",ARV2F621187B993BF6,37.77916,-122.42005,California - SF,The Waybacks
e38d88c25d708f97e0620423e3754cf2,ARN6M7I1187FB4DEAF,37.27188,-119.27023,California,A Skylit Drive
"91d2909cfcf1213cb5ee6321c941e20e",ARVFDXZ1241B9C8865,0.0,0.0,,Pedro Garcia & His Del Prado Orchestra
"4335bf470916e1099d31cc9ac3ddbe5a",ARK7ZPW1187B99C170,40.71455,-74.00712,"New York, NY",Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call
"385aec6729de57073575e65f9ca9f713",ARRVUWA1187B9A0FE2,21.51102,-77.80679,Cuba,Orquesta Aragón
"536f962d6ebf1dfda3a91812bbd684d7",AROBERX1187B9B437A,0.0,0.0,"Brooklyn, NY",Stars Like Fleas
bcb3af7f0da0e4a6b9abb1beaea21035,ARS8IP61187B9AA5E7,0.0,0.0,,Sound Field
f00cfd04297026e0f280c097841d23a8,ARNHHIV1187FB4EA23,0.0,0.0,NL,New Order
f074f190a189cc902215c7247512e25e,ARIMYEU12086C1536B,0.0,0.0,,Irreversíveis
"0f97bba4c755956f7c5d43e34d4e58ce",ARS2KW51187B9B556E,0.0,0.0,,X (Australia)
bbd620c05bc6479e3a2359ea1d29313d,ARZPDMU12086C15872,0.0,0.0,,Cantara
"1a5bd1e90c5636a2af4d1575ea568634",ARWXIVG1187B9B17C5,0.0,0.0,,Mr Lab!
"4bc120e9496078d26222652e1b221827",ARE9Y761187B98AEB6,0.0,0.0,"Minneapolis, MN",Mint Condition
"01e494c83981556224d454261563ed06",ARF0W6Z1187B9AC325,0.0,0.0,,Cradle Of Filth
c13dc0bf7cfd257f29d2347064d0cf4f,ARWFMDC122988EFD33,0.0,0.0,,African Rhythm Messengers
"6fa1ab2967936d3911cc4045ae8b22e5",ARMH10M1187FB4184F,0.0,0.0,Wisconsin,fIREHOSE
e13c0536fbb95b2e5c5a17bef995b566,ARQVTCN11E2835DFFD,0.0,0.0,,Marcel Mouloudji
f8b3747bf45b1e2c55efb24d905bac97,AR5IIHR1187B991B70,0.0,0.0,"Tri-Cities, Washington",Loudermilk
"96b50baeebe1fb639d80ff51ce653e24",AR6GR981187FB5184A,0.0,0.0,"BROCKTON, Massachusetts",Sheek Louch
"48d93098a66001eb576264338f71cc13",ARF1NWV1187FB39A97,0.0,0.0,Nancy,Najoua Belyzel
"42021561b37b65956d91ccd723bf03a7",ARDGB6U1187FB3AD07,51.50632,-0.12714,"London, England",Eurythmics
"560e8f9768231ffe96040862b74b6932",ARZE0AG1187FB5BF61,0.0,0.0,"Chicago, IL",The Five Stairsteps
"889d5cd2d2d724b59def138936696fa7",ARJJYQS1187B996882,0.0,0.0,,Pyrolator
"3fb2a775661482b12100413733ad0c4b",ARWWPKQ11F4C83D8E2,0.0,0.0,,Baby Rasta & Gringo
adf8826005bbad47333ae927f21bc94d,ARF6FRI1187B99A934,0.0,0.0,,Head Horny's
"0327121ef4505ab03cd5ddfa6229095b",AR828WL1187FB47E81,0.0,0.0,NY - New York City,M
"0ca6b4dcd0490655e425e6842d6df6ee",ARZDUML1187B9AD101,0.0,0.0,,SKOLD vs. KMFDM
"1148b0b43de0870225a45612a06dee6c",ARBKEA91187B98CE1F,0.0,0.0,,Claw Hammer
"24d044b9bf6c3c7c3d4bf13d21495430",AR6J3X81187FB59A7B,40.65507,-73.94888,"Brooklyn, NY",Matisyahu
efdcf702c095cc2e86480543fef50c22,ARS03Y81187B98E6ED,0.0,0.0,"Manchester, CT",Life In Your Way
"9eb6c659d331cd21be22f3e0dbaa3bf9",ARCU3AN1187B989EA0,0.0,0.0,,Bas-Sheva
"412cb260b196d48360feadcc3086e05d",ARQ30G91187B9B8C12,0.0,0.0,,Steinski
"42c224154cf1c35f7f474b8347ac5b80",ARXOUML1187FB48ACB,45.51179,-122.67563,Portland,Patrick Lamb
"955eea6944faa072016eebb286d7f71a",ARJRRJZ11F50C47E95,0.0,0.0,New Jersey,Big Rich
d7f12ed9ec0013c489d0c3a7dfd9353f,ARYC3YP1187FB4C64D,0.0,0.0,,Leonid Rudenko
cdc5d2096475dd0a40c09677da32573e,ARYFAT91187B99FEF5,51.48126,-3.18067,"Cardiff, Wales",Tigertailz
"4c74105726e9b27cce83dbc37234e4cb",ARXP7MQ1187FB3AC5F,0.0,0.0,LOWELL,Dave Hollister
ad0c24de1e86efc3fbb51b48baa64a3e,ARLSGUY1187B98AEBC,37.16793,-95.84502,USA,Crabby Appleton
d3460e9464501f44ad29078fd251e0af,ARNVH8S1187FB52F86,18.11526,-77.27348,"Jamaica, West Indies",Heavy D / McGruff
"45539f50254de0576ab5b7cc77eab074",AR93RTI1187B98ECFB,30.38815,-96.0878,"Navasota, TX",Mance Lipscomb
fb938567ad894846e5c6bd03e65bb07a,ARMB95F1187B9B5B93,40.8079,-73.9454,"Harlem, NY",Cam'Ron
"6f131de59ba1d75a7081d181771af02c",ARNZ70R1187B9A4824,0.0,0.0,"Westbury, Long Island, NY",Joe Satriani
"52dbd25e6c0ae5b8507b73654da45dc5",ARVGPOM1187FB55737,39.95227,-75.16237,"Philadelphia, PA",Billy Butler
"811325335e676926069957862dc9cd33",ARWSISA1187B9AAC01,0.0,0.0,,Damita
dc114afbd37b7dddcc5ffc807b664ebb,AREDBBQ1187B98AFF5,0.0,0.0,,Eddie Calvert
"435a9331e36ca7a14ee5014d251b699c",ARGBGC71187FB3DD0B,0.0,0.0,,DJ Nasty
e22b27476c6199f89943c759da1aafe2,ARTOTKA11E2835EA81,0.0,0.0,,Arne Weise
"6523fd5ae89bdd9fc812c85bbfa337f6",ARLMRES11F4C83E1E1,44.11559,-120.51484,Oregon,Barbara Lusch
dd27e5f4f9560119f5b91d7d9444f779,ARTYXQC1187B9ACAB2,0.0,0.0,"Kingston, Jamaica",Shaggy
e6352cb607b6156bd3e21b4b28b95909,AR3DYAD1187FB3964E,36.20201,-83.74416,"Luttrell, TN",Chet Atkins
d475e658566328199493044c581963ef,ARY4EC01187B9AA3EC,0.0,0.0,,Plaza
"5eb549b80377af852adae4f6242c8a3c",ARLLUSZ1187B98ACDC,0.0,0.0,,Tha Liks featuring King T
"7ae397517ae873e56ded6cccf652c97e",ARUIRXF1187FB45BC6,31.1689,0.0,Texas,JK
"2203f0cb4263feab462ee02ca60dd1b3",ARS86AJ1187B9B4225,0.0,0.0,"Port Arthur, TX",Janis Joplin
"067d7b200910ee1a15bdb95acab8332f",ARALUOY122988FD079,0.0,0.0,,Christos Kedras
"0c60b408a5eed033ae7d8a934c802a42",ARR1R5V1187FB4D234,0.0,0.0,"Stillwater, OK",The All American Rejects
e53893f335e27f4552d6019d68acb5c1,ARGIABO1187FB4B3B5,35.32689,-83.80489,"Robbinsville, NC",Ronnie Milsap
"182c1e9d4ebb760d88ef1440826a5f33",ARSFK241187B9BA38E,0.0,0.0,"St. Louis, Missouri",Murphy Lee / Zee
"52b2069607f3657dc5dc7bec70ee522a",ARLOVHG1187FB39692,0.0,0.0,,Sébastien Roch
e7235b1a7c4c2b1e3efc8bcb2969591d,ARIJE101187FB45E88,0.0,0.0,,Ben Harper And The Blind Boys Of Alabama
"401702ef04001c14d59ea00d03a85e08",ARC2BFH1187B98F3C8,40.71455,-74.00712,NY - New York City,Pete Miser
"87885135fe2d74ad08668ba22f87fb58",ARJ8ZIQ1187FB3FB5A,40.11727,-88.20449,"Champaign-Urbana, IL",Milo
"346da57f37405776adb33e24dd950eba",ARSDFYB11F50C4F736,34.05349,-118.24532,California - LA,Cutting Edge
f94a67683738a05f8b4907bfef961413,ARO3PIY1187B989933,0.0,0.0,,Virtue
c0f93b01e91719a2d06cf58b1050b22d,ARSZDAS11E2835C305,0.0,0.0,,Emeneya
"7e1f79c58d47d65b827d94af099557d5",ARGKWSI11F50C488CC,38.50205,-117.02258,Nevada,Smidi Beats
a136b2b129c4e095d153833e12b982f5,ARDIBRT1187B9AF176,0.0,0.0,England,Led Zeppelin
"345b670070065527e3ab0156952d98dd",AR1SQSG1187B9AC782,0.0,0.0,"Eskilstuna, Sweden",Kent
add3bd5b17a22245dee2b9871cfe23ae,ARMSL551187FB3F4B0,40.71455,-74.00712,NY - New York City,Dark Distant Spaces
cadd4cdb6df89ed299c49b0cda80d0dc,ARLZ3CF1187B98BD56,37.77916,-122.42005,"San Francisco, CA",Daryl Coley
"8667c94fa47fbd5d11fa0b11feef2d0f",ARXSABR11E8A2E29BF,46.44231,-93.36586,Minnesota,Pictures of Then
ffa24b506eb08bdfa2322e9c4329e778,ARI3W3K1187FB49E6F,0.0,0.0,,Nacho Chapado feat. Stephen Massa
"740079c53c0499537d74c4f5f0652377",AR048JZ1187B9AEB85,30.33138,-81.6558,"Jacksonville, FL",Yellowcard
"348fefa03750598be8134466ea467bae",ARBHPBX1187FB47102,0.0,0.0,Minnesota,The Steeles
"770354d4281128bee2d9bb3e196bab3f",ARY0XD81187FB5CF38,0.0,0.0,,Mustafa Sandal / Gülcan
"40c980e26b674267e1822fc19ede3cc5",ARJSPWK12454A4CB28,0.0,0.0,,SANSHIRO
"5cd9c80610178b6fa88aea023de4f98c",AR91BST1187B98F9A8,0.0,0.0,,Orquesta America
"747b706cb6ce37bc55c10fa1b57dc931",ARPKMIM1187FB397DE,0.0,0.0,,Sane Band
c5980f99dd52da014f0844714cc18c1a,ARJ3VRY1187B9A3058,0.0,0.0,,Memphis La Blusera
e35cd17c0d1128078f052a74e935c91b,ARC39PE1187B9B2C01,0.0,0.0,,Bingo Players
fab5a3de82b6fc41e14e2d474ca6a242,ARRH63Y1187FB47783,0.0,0.0,"Atlanta, GA",Kanye West / Adam Levine
"250f8ccf80d2d8a53886d41419ce23b0",ARNDTKL1187B9AF57C,0.0,0.0,San Francisco,Jellyfish
a2d8a3ca192a63eaf6a873fcbabb8b78,AREEUJE1241B9C773F,0.0,0.0,,Art Blakey's Jazz Messengers
"6d62115b6da52a7d205fdef9301291b1",ARPKATM1187B9B76E6,41.30711,-72.92496,"New Haven, CT",Hatebreed
"9555914864dbf36eeff4d6074c78af40",ARWR6RK1187FB3AB52,0.0,0.0,"Long Island, NY",From Autumn To Ashes
bdb21a6043ad3062ef4cba7068dd23b0,ARIN9J01187B98BCC0,0.0,0.0,,Ramses
"353ba5bdb7aeeb56a5d7f5d1f95114a4",ARO41T51187FB397AB,0.0,0.0,"Mexico City, Mexico",Sasha
"21110f362066b088570104bb1fe548fa",ARMJTYS1257509DE8D,0.0,0.0,,Criminal Class USA is Hush Hush Revolution
"52e50e25a4a07ce8b1b292cb7f2fc511",ARDK5LC1187B9AB681,35.36302,-89.77895,"Rosemark, TN",Bobby \Blue\ Bland
ad5247820feef520ce35ce410495d883,ARFJD5L1187B9A30BA,21.51102,-77.80679,Cuba,Los Van Van
"61f4de46f8629db48ccd61ec538c754f",ARA82JG1187FB36131,40.76596,-95.3756,"Shenandoah, IA",Charlie Haden
b9204b5414ec2ce3252bd58279487d4b,AR7GYNZ1187FB44803,0.0,0.0,,Christian adam
edc7e9a48322881f702965b3dbc2127d,ARA6QLT1187FB4CB89,34.74865,-92.27449,Little Rock AK,Dan Hicks
a70457964585443c1e93101722697d25,ARN5L1O1187FB4D955,0.0,0.0,"Tempe, AZ",Eyes Set to Kill
"43bf96cd4d77f43c90cdb7f337fdb602",AR9G2A41187B99951A,43.58828,-79.64372,Mississauga,Las Niñas
"9f3e5a012117fe0d646000f95abbbf62",ARF3GX71187FB3EB66,0.0,0.0,"Medicine Lodge, KS",Martina McBride
"53a47080348239723208f68a6dfd9c31",ARXTM8U1187B99F200,0.0,0.0,,Pablo Montero
"3b6d44a8671a0e94e42fa6b47e1811e0",AR211WC1187FB52425,0.0,0.0,"HARPERSVILLE, Alabama",Time Zone
"8d3fea1cb50a80b4d6234fa4d41dadf1",ARJ6GR01187B98D64D,0.0,0.0,,Lonestar
"8b7175b3402cf1054f1a5d1b97f50de3",ARCDXI51187FB57A2E,40.19033,-82.66947,Ohio,Goose
"550cce494a91d996976dbc60fcd5c79f",ARS5Z5P1187FB3F325,43.7427,-84.62167,Michigan,Sex Machine
"51cb002da9c31bbabef317ac808d506a",AR0OEYB1187FB4A81E,53.93063,-1.20788,"Yorkshire, England",Catherine Howe
"3d9d4c7aad85c49873a3a9f7d0731db9",AR6BHP31187FB365E1,36.06899,-79.7947,"Greensboro, NC",Sonny Terry
"0401c0fb125d95a871ac5eb02caec0f7",ARGF5QG1187B9AC84F,0.0,0.0,,Geiom
"93d562a34780c1a9e3bfcc4301a5c9e1",ARS0W831187B9AF0B7,0.0,0.0,,Maximilian Hecker
b49d724d511c5af332cf9b3be074c517,ARQZY2A1187B9B7604,0.0,0.0,,Erja Lyytinen
ff361ba314d2c73e0163b61c84236a0e,AR2XI6G1187B9AE7DA,0.0,0.0,"Bronx, NY",Fat Joe
"5743b22e797c833d8dcbb6787379a769",AR1IY711187B9B0B50,0.0,0.0,,The Katinas
"91a90e8a271c9ebbfd3acbc3bb4db60a",AR8TLVX1187B9B2D7D,0.0,0.0,Sweden,Mithotyn
"9b8955a0153abd2a090bef5bdc0e0616",ARLBXGO11F4C83E520,27.9758,-81.54106,Florida,Inspector 9
"002b8238a497177372780b7ad30797b2",AR3LA671187FB567E4,0.0,0.0,,Grey Area
"0a543bea940eb3f514d72e50980b2c19",AR1RHCO1187B9AF0BF,37.77916,-122.42005,"San Francisco, CA",Vince Guaraldi / Bola Sete
"82d695e2e76c7603c5510232ef5e495a",ARYHPHB12131B4B793,34.05349,-118.24532,California - LA,Peppermint Creeps
"1105ca1705734a8fdbbf0bd711a2edb3",ARYPWUK1187B98ACED,64.55653,12.66538,Norway,Emperor
"8f4bdc40025ef8fcce8f749c24b12274",AR01W2D1187FB5912F,40.01574,-105.27924,"Boulder, CO","3OH!3"
"16842747355336762fb3e58b394d0644",ARJIQLJ1187B998316,30.9742,-91.52382,Louisiana,Long John Hunter
ccc10803697a614f40080ee2115be901,ARAGB2O1187FB3A161,0.0,0.0,,Pucho & His Latin Soul Brothers
"9cc592908c4edf78903a5f40c4d282da",ARR88SE1187B9B515D,0.0,0.0,California - LA,Michael Landau
"7c66e715ce56b45244775e22a6e6e780",ARGGEGH11F4C83C076,0.0,0.0,,Miriam Yeung
"4e9c760ff31c58e0052b27c2c59e604e",AROQWIB11F4C83E5DC,0.0,0.0,,Mario Piu'
bd7975a1a4f01a4b811eb47b326efc9c,ARK2P961187B9AD524,39.95227,-75.16237,"Philadelphia, PA",Britny Fox
"6eac8e5465b3f0bd6f3bd8e1f5f1216f",ARR5CEB1187FB5A3FF,0.0,0.0,,Restless Heart
f96cd54b1ab8abf9ba93f60ada2b2b0f,AR9CYE51187FB44F66,0.0,0.0,,J. Peter Robinson
"3e0d0b3f24955d805a3058d8c9077ee2",ARM9Q581187B98E984,25.7167,-103.2833,"Monterrey, Nuevo León, México",Kinky
c720a78b8fd1eb665fe77b05f8f12a29,ARRU9GR1187FB43F56,33.46797,-82.50293,"Thomson, GA",Blind Willie McTell
"59c6a2b13b7547ca9d8aad79ddcb6639",ARCZ20M1187FB49687,32.77942,-91.56123,"Goodwill, LA",Tony Joe White
"2de9ad588b65da4d26533ec1ce4996d3",ARY97R61187B9AF262,0.0,0.0,,Ruffneck
d62851f37904a6f72b91a90d0f7567f6,ARYOBYD1241B9C87F8,49.26044,-123.11403,Vancouver,Dabbler
f040bb1398ad266a952363066aeaf6a6,ARRXEJJ11F4C841087,37.16793,-95.84502,United States,The Paynes
fd261cb528e2f3f5123dcb2676278d36,ARYNSN31187FB4C573,39.96196,-83.00298,"Columbus, OH",Bizzy Bone
"3c4e78e0b482a7b6c3a23e94b6bcfa61",ARYFXQ21187FB4DAEF,27.53092,-99.502,"Laredo, TX",Poncho Sanchez
e73ccff5d9c81a8e9d7b265cd63969bd,ARD62OC1187FB54B75,0.0,0.0,,Sundial Aeon
"63bb8a8b0b8e3906e161b0524c82851e",ARJB8BM1187FB5CBEC,0.0,0.0,,Intex Systems
"89160f28b347d3d3000d8b15751a458b",AR8T56O1187FB51C41,0.0,0.0,,Bruford
"15aa74b3e61f54e7c8cec1e78f3a139d",ARJQSSS1187B99A513,0.0,0.0,,Cookie Crew
b480e80973954ebdb2e32daf410770ee,ARQDWBG1187B9891D7,0.0,0.0,,Zeromancer
e07fab478999521b765fcdcac6617c9c,AR78WG01187B98E404,19.45565,-70.70719,"Santiago de los Caballeros, Domin",Johnny Pacheco
"5252b4d23cc3c564147285a5193637ff",AROGWRA122988FEE45,0.0,0.0,,Christos Dantis
"3521339304f58f404171a4599f3faa4c",ARFZDSJ1187FB494AB,0.0,0.0,,Dancecore Allstars
fbf59b36a0e0e9e9527ce4b10b8a2796,ARDZRMF122988F7633,0.0,0.0,United States,Session Americana
"019413f684704a8d1d667a1d138097a0",AROJVWY1187B9A826C,0.0,0.0,,Mademoiselle Sane
d21d3628a396069bdaae66325f1365c9,ARYECMK1187FB5C081,0.0,0.0,Windhoek,Lady May
"918f2df561f793f6febca6047a6cc427",ARABFU01187FB46712,0.0,0.0,,STEVE CAMP
"24c39ea3d6a64c14cd1bfd179baff26b",ARB054P1187B9AD32E,37.77916,0.0,"San Francisco, California",Santana
a10f0d4f9f3da2a484fdeb6ac8acdbba,ARDNW1B1187FB4ABBB,0.0,0.0,,Africando
"2f13f9e4e2c1431469e4d864a2a89cf9",ARFJXTS11F4C83E24E,0.0,0.0,,Defect & Quixotic
"0de4dc094d607a2e02151118e2c9647a",ARKHMZB1187B998670,0.0,0.0,,Curtis
"49192820772e1b3f619a47b480cc4b6f",ARYYCVC1187B9A8510,35.04644,-85.30946,"Chattanooga, TN",Bessie Smith
"7259bba3841ac7b72c14e85582e4b14c",AREW0021187B9AF8F9,40.71455,-74.00712,NY - New York City,Giuseppi Logan
"002f34c2f62426280508d55cca6c82e1",ARSMT991187B9A5C45,0.0,0.0,,Keira Green
"7e3efd817052cf003faf026a9f5c1d03",ARIGAOX1187B9B21C8,0.0,0.0,"MOUNT PLEASANT, South Carolina",C.L. Smooth
"6783f9fc4574adf2e8cd7ff38d475c5d",ARZCHLM1187FB495C3,0.0,0.0,"Brooklyn, NY",Ray Barretto
fcdc77d30702b879348237b7aedd8f7d,AREEJJK1187FB56DC7,0.0,0.0,Sofia,Evolution
"988c2e11b38c595d853f46da2e8deb88",ARG2UZ71187FB4FF5C,0.0,0.0,"West Plains, MO",Porter Wagoner
"90de62146787f262a9309eb3a9b3896d",AR61JEC1187FB54A9F,0.0,0.0,,Ai Ai Ai
"770353658e398bbd810177a5bd368a0d",AR7AA2D1187B98B415,0.0,0.0,"Los Angeles, CA",Shade Sheist / N.U.N.E. / King Arthur
ca09c50ae6d08f4beac9b886e7cfe0d5,ARLZ2LD1187B9B17FD,41.18466,-73.19907,"Bridgeport, CT",Emilia
d64ba661d186675cc456857f00ecfef0,ARXBM4N1187B98ECA5,21.34765,-157.7197,"Waimanalo, HI",Cyril Pahinui
"17639407b15cff7c4db1206afeb612a3",ARN4MQP1187FB40F7D,0.0,0.0,,Richard Lloyd
"59d27c5903b3030d8a6365a9226e0590",ARWDEEB11E2835E73C,51.50632,-0.12714,"London, England",Faces
"3a7a2f690b243abd06f3a03b163cbd18",AROMMO41187B99F8FF,38.99792,-105.55096,Colorado,Jeff Wahl
"823137e7c716b9cd61997898301ab45f",ARKA2YS1187B9A4060,0.0,0.0,,Michèle Arnaud
bd111cac7d5dad37c16c773686695f56,ARDDHGI126E2B3AA76,0.0,0.0,,Pascal Sangla
"7843496ea5cafe7b0ea147ceee93e175",ARJPADO1187B9897CE,0.0,0.0,,Moving Ninja
"1652244e4136115f4c335a90af9a3cad",AR3OSJM1187B98B95B,0.0,0.0,,Peter Hunnigale
"387a161738da0bdd03e789360aab4ee8",ARJTX7M1187FB4CED3,52.88356,-1.97406,England,Be Bop Deluxe
cea6d873e4a58fd74fe7f1df3a0701aa,ARHJMEF1187FB415AE,0.0,0.0,"D�orf, Germany",Fehlfarben
ea53993899dc2d1b28094c4c783acfa3,ARBBFSA122ECCBD070,51.16418,10.45415,GERMANY,"089 Clique feat. Prophet"
"839522038f331a4814b4d5d07cd7b2fb",ARPGT071187B9A6512,35.53849,-76.62118,Harlingen TX,Guitar Shorty
"06220536a093f6b85bec6fbfc71293ec",ARXFQDY1187B9AAF1E,0.0,0.0,,Miguel Gallardo
f8ac5e5f6d88d28584cf5051f8937828,AR00A6H1187FB5402A,42.73383,-84.59334,"Lansing, MI",The Meatmen
"20016bcb5a65d6ee358e98b8369be06e",AR57Z841187B9B7D7D,0.0,0.0,"Kingston, Jamaica",Gregory Isaacs
d3439da0acc82bc8b92a353183787d2a,ARTWYHK1187FB568B8,0.0,0.0,,José Roberto Bertrami
"75d033cd3a0a4163bd8c6ede7f429489",ARMQUTT12086C12BF5,0.0,0.0,,Spok Frevo Orquestra
"6c93641d36d227be5f05ec5005e01093",ARZBV7T1187FB51EA8,0.0,0.0,"Bronx,New York City (USA)",Drag-On / DMX
"205855e442a979b6ecc6dcc5fc75722b",ARKCYJV1187FB392E9,0.0,0.0,"San Francisco, CA",Set Your Goals
"84999fc8e577294aeb6276d51b00b052",ARM891J1187B991327,0.0,0.0,,The Wes Montgomery Trio
